Gene,mobile_EPS_1,serotype_O11_dominant,mobile_abx_metal_resistance,ST549,China_ST463,mobile_pKLC102_type_1,mobile_phage_1,mobile_ST773_ST1203_aux,ST235,mobile_PAGI1,mobile_phage_2,serotype_O4_dominant,serotype_O3,mobile_LESGI3,ST111,clone_C_associated,ST309,ST277_dominant,serotype_O6_dominant,mobile_LHR,ST244,mobile_EPS_2,ST179_ST155,ST27,mobile_pKLC102_type_2,mobile_PAGI46,ST253,mobile_phage_3
group_26407,0.0,0.9064699423995265,0.005792186467903023,0.0,0.0,0.0,0.0,0.24704764601876814,0.9518337526844325,0.0,0.012481322194315043,0.0,0.0,0.0,0.0,0.9733654340428967,0.9453005230867135,0.0,0.9851031298981896,0.0,0.0,0.0,0.9043417928677434,0.854988300322514,0.16385842366363965,0.0,0.0,0.0
group_32314,0.0,0.0,0.0,0.0,0.9006132583959595,0.000643915771041581,0.00790229378851359,0.0,0.3145320731740484,0.0,0.2871678019543974,0.0,0.0,0.10593152487267768,0.08120302737479851,0.0,0.0,0.0,0.0,0.04052262764322359,0.009086048394028958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_31919,0.0,0.0,0.034191533701199865,0.0,0.0,0.0,0.0,0.0,0.4777829574167958,0.0,0.0,0.0,0.0,0.0,0.84923675399179,0.0,0.9524094128078102,0.0,0.007021447942047507,0.0,0.0,0.0,0.0,0.0,0.0,0.47468153295558685,0.0,0.0
group_15371,0.0,0.9786082561960895,0.0,0.0,0.0,0.037051167227053004,0.0,0.08161242591958895,0.9559758255336428,0.0,0.0,0.03545216721635045,0.050726851449825756,0.021566102855328992,1.0019986945941737,0.8967702240085621,0.9241199050983568,0.0,0.2448297881383421,0.0,0.0,0.0,0.0,0.5656487932814601,0.0,0.0,0.9928454291377931,0.0
higA~~~vapI,0.03056554146336479,0.7843775103302421,0.02376186486898671,0.9367448184285427,0.9252057538736316,0.006429690055764661,0.0033526278786157756,0.3505871457353591,0.9024030138744565,0.0003409864344984607,0.021351976897453193,0.87280770473726,0.8934967262973641,0.0728575596810013,0.9381435264321042,0.8992137679848113,0.8926087469653515,0.8107774860099062,0.7892236888295965,0.03752028312549681,0.8770214762845857,0.024295732196493374,0.8104363507679666,0.7319006072518224,0.057548645600913544,0.04183837457523229,0.9273024864824777,0.041349959923566174
group_28324,0.0,0.0,0.019642625758986884,0.0,0.0,0.0,0.0,0.05688623620679624,0.5134331436714958,0.0,0.0,0.0,0.0,0.0,0.012989459758124183,0.0,0.0,0.0,0.0,0.14240012507522729,0.0,0.0,0.5679107168177481,0.0,0.01837538228949253,0.24469195360517879,0.0,0.0
group_23297,0.0,0.0,0.9811156396620636,0.0004074056174968061,0.0,0.0,0.0,0.0,0.09970098117814942,0.0,0.0,0.0,0.0,0.0,0.8763479694503178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_29014,0.9764561011617068,0.02206575435613741,0.07899274939559359,0.24605827661098706,0.08954057417361735,0.008240480757483706,0.16445643535358037,0.2572435418427559,0.8344748800701536,0.0,0.05206620858172257,0.0,0.00999430298440956,0.000987132802127881,0.8000593919914828,0.8144908471177157,0.8344584686643861,0.053058804662770055,0.0,0.13183206676223558,0.0,0.9678660163302389,0.0,0.061333487148594996,0.0,0.07587940456291246,0.8518974507421306,0.12136875481065568
group_21613,0.0,1.0849938182959558,0.0,0.0,0.0,0.0,0.0,0.13438096302299898,0.9726730915311382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08647105358077278,0.0,0.0,1.0074369766989053,0.0
group_13498,0.004700809956962568,0.0,0.0,0.020325963253966996,0.0,0.28221279535788457,0.0,0.011249726982011855,0.0,0.0,0.0,0.020651892634787387,0.0,0.0,0.8633877714624808,0.9044830964112758,0.2038290486955327,0.0,0.0,0.0,0.030829371575372896,0.0,0.038076876680012944,0.0,0.4634947528447331,0.0,0.03187124016969745,0.0
gspG,0.0,0.09009218768904284,0.10999632696409395,0.0,0.9387563978758272,0.0,0.0,0.0,0.0,0.0,0.0,0.7314117008064343,0.0,0.0,0.9736724334599223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969066781393149,0.0,0.0
group_25044,1.0032324792136242,0.008126227223691078,0.07222560624753376,0.22787930183058663,0.1011603613633303,0.0,0.14017391741180069,0.25183169227775615,0.8568447520568843,0.0,0.07095309443133864,0.0,0.0,0.016796831034471552,0.8225552631824772,0.8074481332369353,0.8372584456458224,0.08152846631766625,0.0,0.14025755407794044,0.008800563899716733,0.9967871191964944,0.0,0.06898283101954643,0.0,0.06298747161280512,0.860641178064376,0.07760406232754909
